ID,SourceText,VanillaText,Russian,English,Status,Context,Packages,Locations,Notes
987654321,<style WeaponModHeader><DisplayName></style>,,<style WeaponModHeader><DisplayName></style>,<style WeaponModHeader><DisplayName></style>,russian-override;new-id,jazz:Code/System_Firearm_AddProperties.lua:477,jazz,jazz:Code/System_Firearm_AddProperties.lua:601 | jazz:Code/System_WeaponRemovableModify.lua:528,
890000000004750,"Wildfire. Итальянка, записанная американкой. Боится тараканов, пессимистка. Средние статы броска (Сила 67, Меткость 69, Ловкость рук 77), Лидерство 62. Любит Аллика; недолюбливает Реда, Рикошета и Лаву.",,"Wildfire. Итальянка, записанная американкой. Боится тараканов, пессимистка. Средние статы броска (Сила 67, Меткость 69, Ловкость рук 77), Лидерство 62. Любит Аллика; недолюбливает Реда, Рикошета и Лаву.","Wildfire mercenary. Italian-born, filed as American. Afraid of cockroaches, a pessimist. Modest throwing stats (67 Strength, 69 Marksmanship, 77 Dexterity), 62 Leadership. Fond of Allik; not fond of Red, Ricochet, or Lava.",russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129778 | jazz-units:UnitData/Jazz_Grace.lua:25,
890000000004751,Итальянка,,Итальянка,The Italian,russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129780 | jazz-units:UnitData/Jazz_Grace.lua:27,
890000000004752,Grace@aim.com,,Grace@aim.com,Grace@aim.com,russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129781 | jazz-units:UnitData/Jazz_Grace.lua:28,
890000000004753,grace,,grace,grace,russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129782 | jazz-units:UnitData/Jazz_Grace.lua:29,
890000000004754,"Вы позвонили Грейс Джирелли, оставьте свое сообщение. Мама, если это ты... Да, я в порядке, и... нет, у меня нет времени для встречи с очередным милым молодым человеком. Я тебя люблю. Чао!",,"Вы позвонили Грейс Джирелли, оставьте свое сообщение. Мама, если это ты... Да, я в порядке, и... нет, у меня нет времени для встречи с очередным милым молодым человеком. Я тебя люблю. Чао!","You've reached Grace Girelli. Leave your message. Mom, if that's you... Yes, I'm fine, and... no, I don't have time to meet another nice young man. Love you. Ciao!",russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129783 | jazz-units:UnitData/Jazz_Grace.lua:30,
890000000004755,Говорит Грейс Джирелли.,,Говорит Грейс Джирелли.,Grace Girelli speaking.,russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129784 | jazz-units:UnitData/Jazz_Grace.lua:31,
890000000004756,Я сказала...,,Я сказала...,I said...,russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129785 | jazz-units:UnitData/Jazz_Grace.lua:32,
890000000004757,"Кстати, я здорово управляюсь с ножами...",,"Кстати, я здорово управляюсь с ножами...","By the way, I'm very good with knives...",russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129786 | jazz-units:UnitData/Jazz_Grace.lua:33,
890000000004758,"Прекрасно. Берегитесь, плохиши, кто не спрятался, я не виновата!",,"Прекрасно. Берегитесь, плохиши, кто не спрятался, я не виновата!","Wonderful. Watch out, bad guys—ready or not, here I come!",russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129787 | jazz-units:UnitData/Jazz_Grace.lua:34,
890000000004759,"Срок моего контракта истек, но я могу остаться, пупсик, если без меня вы не справитесь.",,"Срок моего контракта истёк, но я могу остаться, пупсик, если без меня вы не справитесь.","My contract has expired, but I can stay, doll, if you can't manage without me.",russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129788 | jazz-units:UnitData/Jazz_Grace.lua:35,
890000000004760,Понято и принято.,,Понято и принято.,Understood and accepted.,russian-override;new-id,Jazz_Grace,jazz-units,jazz-units:items.lua:129789 | jazz-units:UnitData/Jazz_Grace.lua:36,
890000000004763,Рудольф Штайгер,,Рудольф Штайгер,Rudolf Steiger,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130022 | jazz-units:UnitData/Jazz_Steiger.lua:22,
890000000004764,Штайгер,,Штайгер,Steiger,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130023 | jazz-units:UnitData/Jazz_Steiger.lua:23,
890000000004765,ШТАЙГЕР,,ШТАЙГЕР,STEIGER,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130024 | jazz-units:UnitData/Jazz_Steiger.lua:24,
890000000004766,"Wildfire. Статы 75–85, Сила 69, Мудрость 90, Лидерство 69, Меткость 94. Плохо переносит жару. Любит Хеннинга, Лору и Гранти; недолюбливает Корда и Булла. Очень дорогой специалист.",,"Wildfire. Статы 75–85, Сила 69, Мудрость 90, Лидерство 69, Меткость 94. Плохо переносит жару. Любит Хеннинга, Лору и Гранти; недолюбливает Корда и Булла. Очень дорогой специалист.","Wildfire mercenary. Stats in the 75-85 range, 69 Strength, 90 Wisdom, 69 Leadership, 94 Marksmanship. Handles heat poorly. Fond of Henning, Laura, and Grunty; not fond of Cord or Bull. A very expensive specialist.",russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130025 | jazz-units:UnitData/Jazz_Steiger.lua:25,
890000000004767,Дорогой немец,,Дорогой немец,The Expensive German,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130027 | jazz-units:UnitData/Jazz_Steiger.lua:27,
890000000004768,Steiger@aim.com,,Steiger@aim.com,Steiger@aim.com,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130028 | jazz-units:UnitData/Jazz_Steiger.lua:28,
890000000004769,steiger,,steiger,steiger,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130029 | jazz-units:UnitData/Jazz_Steiger.lua:29,
890000000004770,"Говорит Рудольф Штайгер. Оставьте сообщение. Возможно, я перезвоню.",,"Говорит Рудольф Штайгер. Оставьте сообщение. Возможно, я перезвоню.",Rudolf Steiger speaking. Leave a message. I may call back.,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130030 | jazz-units:UnitData/Jazz_Steiger.lua:30,
890000000004771,Привет...,,Привет...,Hello...,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130031 | jazz-units:UnitData/Jazz_Steiger.lua:31,
890000000004772,Я сказал...,,Я сказал...,I said...,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130032 | jazz-units:UnitData/Jazz_Steiger.lua:32,
890000000004773,"Мне есть, чем заняться...",,"Мне есть, чем заняться...",I have things to do...,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130033 | jazz-units:UnitData/Jazz_Steiger.lua:33,
890000000004774,"Отлично, уже еду.",,"Отлично, уже еду.","Excellent, I'm on my way.",russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130034 | jazz-units:UnitData/Jazz_Steiger.lua:34,
890000000004775,Заинтересован в продлении контракта? Я бы не отказался...,,Заинтересован в продлении контракта? Я бы не отказался...,Interested in renewing the contract? I wouldn't mind...,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130035 | jazz-units:UnitData/Jazz_Steiger.lua:35,
890000000004776,Выпьем за долгое и взаимовыгодное сотрудничество...,,Выпьем за долгое и взаимовыгодное сотрудничество...,A toast to a long and mutually profitable partnership...,russian-override;new-id,Jazz_Steiger,jazz-units,jazz-units:items.lua:130036 | jazz-units:UnitData/Jazz_Steiger.lua:36,
890000000004779,Люк «Лаки» Фабр,,Люк «Лаки» Фабр,"Luc ""Lucky"" Fabre",russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130269 | jazz-units:UnitData/Jazz_Lucky.lua:22,
890000000004780,Лаки,,Лаки,Lucky,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130270 | jazz-units:UnitData/Jazz_Lucky.lua:23,
890000000004781,ЛАКИ,,ЛАКИ,LUCKY,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130271 | jazz-units:UnitData/Jazz_Lucky.lua:24,
890000000004782,"Wildfire. Бельгиец-франкофон, ошибочно записанный французом. Статы 75–80, Лидерство 58, Меткость 88. Любит Барри; недолюбливает Вишеса и Банса.",,"Wildfire. Бельгиец-франкофон, ошибочно записанный французом. Статы 75–80, Лидерство 58, Меткость 88. Любит Барри; недолюбливает Вишеса и Банса.","Wildfire mercenary. A French-speaking Belgian mistakenly filed as French. Stats in the 75-80 range, 58 Leadership, 88 Marksmanship. Fond of Barry; not fond of Vicious or Buns.",russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130272 | jazz-units:UnitData/Jazz_Lucky.lua:25,
890000000004783,Бельгиец,,Бельгиец,Belgian,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130274 | jazz-units:UnitData/Jazz_Lucky.lua:27,
890000000004784,Lucky@aim.com,,Lucky@aim.com,Lucky@aim.com,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130275 | jazz-units:UnitData/Jazz_Lucky.lua:28,
890000000004785,lucky,,lucky,lucky,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130276 | jazz-units:UnitData/Jazz_Lucky.lua:29,
890000000004786,"Это Люк Фабр, говорите, пожалуйста, после сигнала.",,"Это Люк Фабр, говорите, пожалуйста, после сигнала.",This is Luc Fabre. Please speak after the beep.,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130277 | jazz-units:UnitData/Jazz_Lucky.lua:30,
890000000004787,Алло!,,Алло!,Hello!,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130278 | jazz-units:UnitData/Jazz_Lucky.lua:31,
890000000004788,Я сказал...,,Я сказал...,I said...,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130279 | jazz-units:UnitData/Jazz_Lucky.lua:32,
890000000004789,Я - оружие массового поражения...,,Я - оружие массового поражения...,I am a weapon of mass destruction...,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130280 | jazz-units:UnitData/Jazz_Lucky.lua:33,
890000000004790,"D'accord, я согласен.",,"D'accord, я согласен.","D'accord, I agree.",russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130281 | jazz-units:UnitData/Jazz_Lucky.lua:34,
890000000004791,Мой контракт... Мы его продлеваем?,,Мой контракт... Мы его продлеваем?,My contract... are we extending it?,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130282 | jazz-units:UnitData/Jazz_Lucky.lua:35,
890000000004792,D'accord. Я согласен.,,D'accord. Я согласен.,D'accord. I agree.,russian-override;new-id,Jazz_Lucky,jazz-units,jazz-units:items.lua:130283 | jazz-units:UnitData/Jazz_Lucky.lua:36,
890000000004795,Доктор Лора Колин,,Доктор Лора Колин,Doctor Laura Colin,russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130516 | jazz-units:UnitData/Jazz_Laura.lua:22,
890000000004796,Лора,,Лора,Laura,russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130517 | jazz-units:UnitData/Jazz_Laura.lua:23,
890000000004797,ЛОРА,,ЛОРА,LAURA,russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130518 | jazz-units:UnitData/Jazz_Laura.lua:24,
890000000004798,"Wildfire. Румынская цыганка. Статы 70–80, Ловкость 67, Меткость 82, Медицина 57 (при этом врач!), Взрывное дело 52 (лучшее среди Wildfire). Плохо переносит жару. Любит Штайгера и Монка; недолюбливает Тоску и Фокса.",,"Wildfire. Румынская цыганка. Статы 70–80, Ловкость 67, Меткость 82, Медицина 57 (при этом врач!), Взрывное дело 52 (лучшее среди Wildfire). Плохо переносит жару. Любит Штайгера и Монка; недолюбливает Тоску и Фокса.","Wildfire mercenary. A Romanian Roma woman. Stats in the 70-80 range, 67 Agility, 82 Marksmanship, 57 Medical (a doctor, at that), 52 Explosives (the highest among Wildfire recruits). Handles heat poorly. Fond of Steiger and Monk; not fond of Tosca or Fox.",russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130519 | jazz-units:UnitData/Jazz_Laura.lua:25,
890000000004799,Цыганский врач,,Цыганский врач,The Roma Doctor,russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130521 | jazz-units:UnitData/Jazz_Laura.lua:27,
890000000004800,Laura@aim.com,,Laura@aim.com,Laura@aim.com,russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130522 | jazz-units:UnitData/Jazz_Laura.lua:28,
890000000004801,laura,,laura,laura,russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130523 | jazz-units:UnitData/Jazz_Laura.lua:29,
890000000004802,Это врач Лора Колин. В неотложных случаях вы можете отправить сообщение на мой пейджер.,,Это врач Лора Колин. В неотложных случаях вы можете отправить сообщение на мой пейджер.,"This is Dr. Laura Colin. In an emergency, you can send a message to my pager.",russian-override;new-id,Jazz_Laura,jazz-units,jazz-units:items.lua:130524 | jazz-units:UnitData/Jazz_Laura.lua:30,
